"","ID","gene","pathway_name"
"8253","R-HSA-1280218","CD160","Adaptive Immune System"
"8254","R-HSA-1280218","FBXL19","Adaptive Immune System"
"8255","R-HSA-1280218","PSME1","Adaptive Immune System"
"8256","R-HSA-1280218","RACGAP1","Adaptive Immune System"
"8257","R-HSA-1280218","AKT1","Adaptive Immune System"
"8258","R-HSA-1280218","AP2A2","Adaptive Immune System"
"8259","R-HSA-1280218","HLA-F","Adaptive Immune System"
"8260","R-HSA-1280218","KIR2DS1","Adaptive Immune System"
"8261","R-HSA-1280218","FBXL15","Adaptive Immune System"
"8262","R-HSA-1280218","LCP2","Adaptive Immune System"
"8263","R-HSA-1280218","PPP2CB","Adaptive Immune System"
"8264","R-HSA-1280218","OSCAR","Adaptive Immune System"
"8265","R-HSA-1280218","SEC24D","Adaptive Immune System"
"8266","R-HSA-1280218","CALM2","Adaptive Immune System"
"8267","R-HSA-1280218","PSMA4","Adaptive Immune System"
"8268","R-HSA-1280218","DZIP3","Adaptive Immune System"
"8269","R-HSA-1280218","PSMB8","Adaptive Immune System"
"8270","R-HSA-1280218","TYROBP","Adaptive Immune System"
"8271","R-HSA-1280218","YWHAZ","Adaptive Immune System"
"8272","R-HSA-1280218","SEC24B","Adaptive Immune System"
"8273","R-HSA-1280218","PLCG2","Adaptive Immune System"
"8274","R-HSA-1280218","PSMF1","Adaptive Immune System"
"8275","R-HSA-1280218","NFKB1","Adaptive Immune System"
"8276","R-HSA-1280218","PSMC1","Adaptive Immune System"
"8277","R-HSA-1280218","SNAP23","Adaptive Immune System"
"8278","R-HSA-1280218","CD36","Adaptive Immune System"
"8279","R-HSA-1280218","PSMB1","Adaptive Immune System"
"8280","R-HSA-1280218","CUL3","Adaptive Immune System"
"8281","R-HSA-1280218","TUBB4B","Adaptive Immune System"
"8282","R-HSA-1280218","FCGR1A","Adaptive Immune System"
"8283","R-HSA-1280218","CD300LB","Adaptive Immune System"
"8284","R-HSA-1280218","UBE2F","Adaptive Immune System"
"8285","R-HSA-1280218","AP1S1","Adaptive Immune System"
"8286","R-HSA-1280218","KBTBD8","Adaptive Immune System"
"8287","R-HSA-1280218","CD79B","Adaptive Immune System"
"8288","R-HSA-1280218","VAMP3","Adaptive Immune System"
"8289","R-HSA-1280218","PJA1","Adaptive Immune System"
"8290","R-HSA-1280218","FBXO7","Adaptive Immune System"
"8291","R-HSA-1280218","CALM1","Adaptive Immune System"
"8292","R-HSA-1280218","HLA-DQA2","Adaptive Immune System"
"8293","R-HSA-1280218","NCF1","Adaptive Immune System"
"8294","R-HSA-1280218","HUWE1","Adaptive Immune System"
"8295","R-HSA-1280218","FBXW10","Adaptive Immune System"
"8296","R-HSA-1280218","TRIM41","Adaptive Immune System"
"8297","R-HSA-1280218","LCP2","Adaptive Immune System"
"8298","R-HSA-1280218","NCR2","Adaptive Immune System"
"8299","R-HSA-1280218","BTK","Adaptive Immune System"
"8300","R-HSA-1280218","VCAM1","Adaptive Immune System"
"8301","R-HSA-1280218","DCTN4","Adaptive Immune System"
"8302","R-HSA-1280218","ZBTB16","Adaptive Immune System"
"8303","R-HSA-1280218","RNF19A","Adaptive Immune System"
"8304","R-HSA-1280218","CCNF","Adaptive Immune System"
"8305","R-HSA-1280218","CD79A","Adaptive Immune System"
"8306","R-HSA-1280218","PSMB2","Adaptive Immune System"
"8307","R-HSA-1280218","KIF2A","Adaptive Immune System"
"8308","R-HSA-1280218","PRKACG","Adaptive Immune System"
"8309","R-HSA-1280218","PIANP","Adaptive Immune System"
"8310","R-HSA-1280218","PSMD5","Adaptive Immune System"
"8311","R-HSA-1280218","S100A8","Adaptive Immune System"
"8312","R-HSA-1280218","NPEPPS","Adaptive Immune System"
"8313","R-HSA-1280218","SIGLEC10","Adaptive Immune System"
"8314","R-HSA-1280218","AP1S2","Adaptive Immune System"
"8315","R-HSA-1280218","MAP3K8","Adaptive Immune System"
"8316","R-HSA-1280218","CD3D","Adaptive Immune System"
"8317","R-HSA-1280218","CD86","Adaptive Immune System"
"8318","R-HSA-1280218","RAB7A","Adaptive Immune System"
"8319","R-HSA-1280218","CTSO","Adaptive Immune System"
"8320","R-HSA-1280218","PILRA","Adaptive Immune System"
"8321","R-HSA-1280218","LILRB4","Adaptive Immune System"
"8322","R-HSA-1280218","UBA52","Adaptive Immune System"
"8323","R-HSA-1280218","MIB2","Adaptive Immune System"
"8324","R-HSA-1280218","PSMD10","Adaptive Immune System"
"8325","R-HSA-1280218","TUBB8","Adaptive Immune System"
"8326","R-HSA-1280218","BLNK","Adaptive Immune System"
"8327","R-HSA-1280218","FBXL12","Adaptive Immune System"
"8328","R-HSA-1280218","FZR1","Adaptive Immune System"
"8329","R-HSA-1280218","UBE2E2","Adaptive Immune System"
"8330","R-HSA-1280218","TRIM21","Adaptive Immune System"
"8331","R-HSA-1280218","KLRC1","Adaptive Immune System"
"8332","R-HSA-1280218","CDC27","Adaptive Immune System"
"8333","R-HSA-1280218","UBE4A","Adaptive Immune System"
"8334","R-HSA-1280218","PSMD9","Adaptive Immune System"
"8335","R-HSA-1280218","ULBP1","Adaptive Immune System"
"8336","R-HSA-1280218","TUBAL3","Adaptive Immune System"
"8337","R-HSA-1280218","DYNC1H1","Adaptive Immune System"
"8338","R-HSA-1280218","SLAMF7","Adaptive Immune System"
"8339","R-HSA-1280218","FGA","Adaptive Immune System"
"8340","R-HSA-1280218","KIR2DS2","Adaptive Immune System"
"8341","R-HSA-1280218","SFTPD","Adaptive Immune System"
"8342","R-HSA-1280218","SKP2","Adaptive Immune System"
"8343","R-HSA-1280218","SEC23A","Adaptive Immune System"
"8344","R-HSA-1280218","HLA-DRB1","Adaptive Immune System"
"8345","R-HSA-1280218","KBTBD6","Adaptive Immune System"
"8346","R-HSA-1280218","GRB2","Adaptive Immune System"
"8347","R-HSA-1280218","SPSB4","Adaptive Immune System"
"8348","R-HSA-1280218","PSMB5","Adaptive Immune System"
"8349","R-HSA-1280218","KIF4A","Adaptive Immune System"
"8350","R-HSA-1280218","KLC1","Adaptive Immune System"
"8351","R-HSA-1280218","UBE2G2","Adaptive Immune System"
"8352","R-HSA-1280218","HACE1","Adaptive Immune System"
"8353","R-HSA-1280218","PSMB2","Adaptive Immune System"
"8354","R-HSA-1280218","ICOS","Adaptive Immune System"
"8355","R-HSA-1280218","TUBA4A","Adaptive Immune System"
"8356","R-HSA-1280218","PSMB11","Adaptive Immune System"
"8357","R-HSA-1280218","LAIR1","Adaptive Immune System"
"8358","R-HSA-1280218","ASB6","Adaptive Immune System"
"8359","R-HSA-1280218","PSMD2","Adaptive Immune System"
"8360","R-HSA-1280218","LILRB5","Adaptive Immune System"
"8361","R-HSA-1280218","NCK1","Adaptive Immune System"
"8362","R-HSA-1280218","FBXL20","Adaptive Immune System"
"8363","R-HSA-1280218","CAPZA1","Adaptive Immune System"
"8364","R-HSA-1280218","CTSL","Adaptive Immune System"
"8365","R-HSA-1280218","CD1A","Adaptive Immune System"
"8366","R-HSA-1280218","ULBP3","Adaptive Immune System"
"8367","R-HSA-1280218","YES1","Adaptive Immune System"
"8368","R-HSA-1280218","DAPP1","Adaptive Immune System"
"8369","R-HSA-1280218","FBXO6","Adaptive Immune System"
"8370","R-HSA-1280218","RAP1GAP","Adaptive Immune System"
"8371","R-HSA-1280218","PPP2CA","Adaptive Immune System"
"8372","R-HSA-1280218","HLA-A","Adaptive Immune System"
"8373","R-HSA-1280218","KIF15","Adaptive Immune System"
"8374","R-HSA-1280218","CD274","Adaptive Immune System"
"8375","R-HSA-1280218","FBXO11","Adaptive Immune System"
"8376","R-HSA-1280218","PPP3CB","Adaptive Immune System"
"8377","R-HSA-1280218","ITPR2","Adaptive Immune System"
"8378","R-HSA-1280218","PPIA","Adaptive Immune System"
"8379","R-HSA-1280218","PDCD1","Adaptive Immune System"
"8380","R-HSA-1280218","BTN1A1","Adaptive Immune System"
"8381","R-HSA-1280218","CTSE","Adaptive Immune System"
"8382","R-HSA-1280218","RNF19B","Adaptive Immune System"
"8383","R-HSA-1280218","IKBKB","Adaptive Immune System"
"8384","R-HSA-1280218","ASB9","Adaptive Immune System"
"8385","R-HSA-1280218","ITPR1","Adaptive Immune System"
"8386","R-HSA-1280218","IFITM1","Adaptive Immune System"
"8387","R-HSA-1280218","CTSF","Adaptive Immune System"
"8388","R-HSA-1280218","SH3RF1","Adaptive Immune System"
"8389","R-HSA-1280218","UBE2O","Adaptive Immune System"
"8390","R-HSA-1280218","DYNC1LI2","Adaptive Immune System"
"8391","R-HSA-1280218","UBE2Q1","Adaptive Immune System"
"8392","R-HSA-1280218","UBE2U","Adaptive Immune System"
"8393","R-HSA-1280218","MICB","Adaptive Immune System"
"8394","R-HSA-1280218","PSMB3","Adaptive Immune System"
"8395","R-HSA-1280218","SIGLEC9","Adaptive Immune System"
"8396","R-HSA-1280218","ORAI2","Adaptive Immune System"
"8397","R-HSA-1280218","FBXL4","Adaptive Immune System"
"8398","R-HSA-1280218","UBR4","Adaptive Immune System"
"8399","R-HSA-1280218","PPP3R1","Adaptive Immune System"
"8400","R-HSA-1280218","PSMD2","Adaptive Immune System"
"8401","R-HSA-1280218","TNFRSF14","Adaptive Immune System"
"8402","R-HSA-1280218","MAP3K7","Adaptive Immune System"
"8403","R-HSA-1280218","ERAP1","Adaptive Immune System"
"8404","R-HSA-1280218","ASB15","Adaptive Immune System"
"8405","R-HSA-1280218","CDC34","Adaptive Immune System"
"8406","R-HSA-1280218","ARF1","Adaptive Immune System"
"8407","R-HSA-1280218","RNF130","Adaptive Immune System"
"8408","R-HSA-1280218","CALM3","Adaptive Immune System"
"8409","R-HSA-1280218","HLA-B","Adaptive Immune System"
"8410","R-HSA-1280218","PSMA5","Adaptive Immune System"
"8411","R-HSA-1280218","CD33","Adaptive Immune System"
"8412","R-HSA-1280218","CARD11","Adaptive Immune System"
"8413","R-HSA-1280218","DNM3","Adaptive Immune System"
"8414","R-HSA-1280218","HLA-DRB4","Adaptive Immune System"
"8415","R-HSA-1280218","CD81","Adaptive Immune System"
"8416","R-HSA-1280218","BCL10","Adaptive Immune System"
"8417","R-HSA-1280218","AP1S3","Adaptive Immune System"
"8418","R-HSA-1280218","NEDD4L","Adaptive Immune System"
"8419","R-HSA-1280218","PDIA3","Adaptive Immune System"
"8420","R-HSA-1280218","LCK","Adaptive Immune System"
"8421","R-HSA-1280218","HLA-F","Adaptive Immune System"
"8422","R-HSA-1280218","ARIH2","Adaptive Immune System"
"8423","R-HSA-1280218","NFKBIE","Adaptive Immune System"
"8424","R-HSA-1280218","THOP1","Adaptive Immune System"
"8425","R-HSA-1280218","PSMA3","Adaptive Immune System"
"8426","R-HSA-1280218","ANAPC11","Adaptive Immune System"
"8427","R-HSA-1280218","CUL1","Adaptive Immune System"
"8428","R-HSA-1280218","NCF4","Adaptive Immune System"
"8429","R-HSA-1280218","KIF20A","Adaptive Immune System"
"8430","R-HSA-1280218","FBXO30","Adaptive Immune System"
"8431","R-HSA-1280218","SH3GL2","Adaptive Immune System"
"8432","R-HSA-1280218","NFATC3","Adaptive Immune System"
"8433","R-HSA-1280218","TREM2","Adaptive Immune System"
"8434","R-HSA-1280218","UBE3A","Adaptive Immune System"
"8435","R-HSA-1280218","HLA-E","Adaptive Immune System"
"8436","R-HSA-1280218","HLA-DPB1","Adaptive Immune System"
"8437","R-HSA-1280218","RNF34","Adaptive Immune System"
"8438","R-HSA-1280218","SEC61G","Adaptive Immune System"
"8439","R-HSA-1280218","SIGLEC7","Adaptive Immune System"
"8440","R-HSA-1280218","IKBKB","Adaptive Immune System"
"8441","R-HSA-1280218","HERC1","Adaptive Immune System"
"8442","R-HSA-1280218","RNF7","Adaptive Immune System"
"8443","R-HSA-1280218","SIAH1","Adaptive Immune System"
"8444","R-HSA-1280218","PVR","Adaptive Immune System"
"8445","R-HSA-1280218","FBXW4","Adaptive Immune System"
"8446","R-HSA-1280218","TUBB2B","Adaptive Immune System"
"8447","R-HSA-1280218","CD300C","Adaptive Immune System"
"8448","R-HSA-1280218","BTN2A2","Adaptive Immune System"
"8449","R-HSA-1280218","GRAP2","Adaptive Immune System"
"8450","R-HSA-1280218","UBE3B","Adaptive Immune System"
"8451","R-HSA-1280218","KIF3B","Adaptive Immune System"
"8452","R-HSA-1280218","FBXW2","Adaptive Immune System"
"8453","R-HSA-1280218","BTRC","Adaptive Immune System"
"8454","R-HSA-1280218","ITCH","Adaptive Immune System"
"8455","R-HSA-1280218","FGG","Adaptive Immune System"
"8456","R-HSA-1280218","FBXO22","Adaptive Immune System"
"8457","R-HSA-1280218","NFKBIA","Adaptive Immune System"
"8458","R-HSA-1280218","FCGR1A","Adaptive Immune System"
"8459","R-HSA-1280218","MLST8","Adaptive Immune System"
"8460","R-HSA-1280218","CD80","Adaptive Immune System"
"8461","R-HSA-1280218","CD40","Adaptive Immune System"
"8462","R-HSA-1280218","PSMA2","Adaptive Immune System"
"8463","R-HSA-1280218","PSMC3","Adaptive Immune System"
"8464","R-HSA-1280218","PPP2R5B","Adaptive Immune System"
"8465","R-HSA-1280218","FBXO40","Adaptive Immune System"
"8466","R-HSA-1280218","FBXO4","Adaptive Immune System"
"8467","R-HSA-1280218","PSMD12","Adaptive Immune System"
"8468","R-HSA-1280218","FBXO15","Adaptive Immune System"
"8469","R-HSA-1280218","PSMD3","Adaptive Immune System"
"8470","R-HSA-1280218","PSMD6","Adaptive Immune System"
"8471","R-HSA-1280218","B2M","Adaptive Immune System"
"8472","R-HSA-1280218","CD8B","Adaptive Immune System"
"8473","R-HSA-1280218","UBB","Adaptive Immune System"
"8474","R-HSA-1280218","CDC20","Adaptive Immune System"
"8475","R-HSA-1280218","TIRAP","Adaptive Immune System"
"8476","R-HSA-1280218","HERC3","Adaptive Immune System"
"8477","R-HSA-1280218","FBXO44","Adaptive Immune System"
"8478","R-HSA-1280218","FBXL5","Adaptive Immune System"
"8479","R-HSA-1280218","UBE2D1","Adaptive Immune System"
"8480","R-HSA-1280218","PPP2R1A","Adaptive Immune System"
"8481","R-HSA-1280218","TUBB6","Adaptive Immune System"
"8482","R-HSA-1280218","KIR2DL2","Adaptive Immune System"
"8483","R-HSA-1280218","PAK2","Adaptive Immune System"
"8484","R-HSA-1280218","KIR2DL1","Adaptive Immune System"
"8485","R-HSA-1280218","KLHL22","Adaptive Immune System"
"8486","R-HSA-1280218","VASP","Adaptive Immune System"
"8487","R-HSA-1280218","CD22","Adaptive Immune System"
"8488","R-HSA-1280218","ITGB7","Adaptive Immune System"
"8489","R-HSA-1280218","FBXO21","Adaptive Immune System"
"8490","R-HSA-1280218","BTK","Adaptive Immune System"
"8491","R-HSA-1280218","LYN","Adaptive Immune System"
"8492","R-HSA-1280218","CALM1","Adaptive Immune System"
"8493","R-HSA-1280218","PSME2","Adaptive Immune System"
"8494","R-HSA-1280218","BTN3A2","Adaptive Immune System"
"8495","R-HSA-1280218","MALT1","Adaptive Immune System"
"8496","R-HSA-1280218","PIK3R1","Adaptive Immune System"
"8497","R-HSA-1280218","PPP3R1","Adaptive Immune System"
"8498","R-HSA-1280218","S100A9","Adaptive Immune System"
"8499","R-HSA-1280218","RNF138","Adaptive Immune System"
"8500","R-HSA-1280218","PPP2R5C","Adaptive Immune System"
"8501","R-HSA-1280218","ANAPC13","Adaptive Immune System"
"8502","R-HSA-1280218","FBXO9","Adaptive Immune System"
"8503","R-HSA-1280218","FBXO32","Adaptive Immune System"
"8504","R-HSA-1280218","NCR3","Adaptive Immune System"
"8505","R-HSA-1280218","KLRC4-KLRK1","Adaptive Immune System"
"8506","R-HSA-1280218","PSMD5","Adaptive Immune System"
"8507","R-HSA-1280218","KCTD6","Adaptive Immune System"
"8508","R-HSA-1280218","HLA-DQB1","Adaptive Immune System"
"8509","R-HSA-1280218","TRIM4","Adaptive Immune System"
"8510","R-HSA-1280218","UBA52","Adaptive Immune System"
"8511","R-HSA-1280218","DYNLL2","Adaptive Immune System"
"8512","R-HSA-1280218","ELOC","Adaptive Immune System"
"8513","R-HSA-1280218","WSB1","Adaptive Immune System"
"8514","R-HSA-1280218","TLR4","Adaptive Immune System"
"8515","R-HSA-1280218","HSPA5","Adaptive Immune System"
"8516","R-HSA-1280218","GPR75-ASB3","Adaptive Immune System"
"8517","R-HSA-1280218","RILP","Adaptive Immune System"
"8518","R-HSA-1280218","BCAP31","Adaptive Immune System"
"8519","R-HSA-1280218","NFKBIB","Adaptive Immune System"
"8520","R-HSA-1280218","HLA-DQA1","Adaptive Immune System"
"8521","R-HSA-1280218","HCST","Adaptive Immune System"
"8522","R-HSA-1280218","KIF2C","Adaptive Immune System"
"8523","R-HSA-1280218","SYK","Adaptive Immune System"
"8524","R-HSA-1280218","PIK3R1","Adaptive Immune System"
"8525","R-HSA-1280218","PSMD13","Adaptive Immune System"
"8526","R-HSA-1280218","FYB1","Adaptive Immune System"
"8527","R-HSA-1280218","CDH1","Adaptive Immune System"
"8528","R-HSA-1280218","COL2A1","Adaptive Immune System"
"8529","R-HSA-1280218","RNF213","Adaptive Immune System"
"8530","R-HSA-1280218","PSMB10","Adaptive Immune System"
"8531","R-HSA-1280218","CD79B","Adaptive Immune System"
"8532","R-HSA-1280218","CTLA4","Adaptive Immune System"
"8533","R-HSA-1280218","UBA6","Adaptive Immune System"
"8534","R-HSA-1280218","PSMC4","Adaptive Immune System"
"8535","R-HSA-1280218","KBTBD13","Adaptive Immune System"
"8536","R-HSA-1280218","TRPC1","Adaptive Immune System"
"8537","R-HSA-1280218","CD300LD","Adaptive Immune System"
"8538","R-HSA-1280218","HLA-DOB","Adaptive Immune System"
"8539","R-HSA-1280218","PAK3","Adaptive Immune System"
"8540","R-HSA-1280218","MICA","Adaptive Immune System"
"8541","R-HSA-1280218","FBXO2","Adaptive Immune System"
"8542","R-HSA-1280218","CD40LG","Adaptive Immune System"
"8543","R-HSA-1280218","SMURF1","Adaptive Immune System"
"8544","R-HSA-1280218","SIPA1","Adaptive Immune System"
"8545","R-HSA-1280218","AREL1","Adaptive Immune System"
"8546","R-HSA-1280218","CDC16","Adaptive Immune System"
"8547","R-HSA-1280218","CTSC","Adaptive Immune System"
"8548","R-HSA-1280218","CD300A","Adaptive Immune System"
"8549","R-HSA-1280218","UBE2R2","Adaptive Immune System"
"8550","R-HSA-1280218","CD1C","Adaptive Immune System"
"8551","R-HSA-1280218","TUBA1A","Adaptive Immune System"
"8552","R-HSA-1280218","CTSK","Adaptive Immune System"
"8553","R-HSA-1280218","PSMD1","Adaptive Immune System"
"8554","R-HSA-1280218","ASB17","Adaptive Immune System"
"8555","R-HSA-1280218","PSMA1","Adaptive Immune System"
"8556","R-HSA-1280218","CUL7","Adaptive Immune System"
"8557","R-HSA-1280218","RAP1GAP2","Adaptive Immune System"
"8558","R-HSA-1280218","NECTIN2","Adaptive Immune System"
"8559","R-HSA-1280218","UBA3","Adaptive Immune System"
"8560","R-HSA-1280218","SEC61A1","Adaptive Immune System"
"8561","R-HSA-1280218","CLEC2D","Adaptive Immune System"
"8562","R-HSA-1280218","SOCS1","Adaptive Immune System"
"8563","R-HSA-1280218","IFI30","Adaptive Immune System"
"8564","R-HSA-1280218","KBTBD7","Adaptive Immune System"
"8565","R-HSA-1280218","FBXL14","Adaptive Immune System"
"8566","R-HSA-1280218","NCR3LG1","Adaptive Immune System"
"8567","R-HSA-1280218","DCAF1","Adaptive Immune System"
"8568","R-HSA-1280218","KLHL13","Adaptive Immune System"
"8569","R-HSA-1280218","HLA-DOA","Adaptive Immune System"
"8570","R-HSA-1280218","SEM1","Adaptive Immune System"
"8571","R-HSA-1280218","FBXL8","Adaptive Immune System"
"8572","R-HSA-1280218","MTOR","Adaptive Immune System"
"8573","R-HSA-1280218","BTN3A3","Adaptive Immune System"
"8574","R-HSA-1280218","S100A1","Adaptive Immune System"
"8575","R-HSA-1280218","ASB4","Adaptive Immune System"
"8576","R-HSA-1280218","HLA-DQB2","Adaptive Immune System"
"8577","R-HSA-1280218","UBAC1","Adaptive Immune System"
"8578","R-HSA-1280218","ATG7","Adaptive Immune System"
"8579","R-HSA-1280218","TNFRSF14","Adaptive Immune System"
"8580","R-HSA-1280218","TUBB4A","Adaptive Immune System"
"8581","R-HSA-1280218","NEDD4","Adaptive Immune System"
"8582","R-HSA-1280218","CDC42","Adaptive Immune System"
"8583","R-HSA-1280218","CHUK","Adaptive Immune System"
"8584","R-HSA-1280218","PIK3R3","Adaptive Immune System"
"8585","R-HSA-1280218","FBXW5","Adaptive Immune System"
"8586","R-HSA-1280218","PPP3CA","Adaptive Immune System"
"8587","R-HSA-1280218","TRAF6","Adaptive Immune System"
"8588","R-HSA-1280218","CBLB","Adaptive Immune System"
"8589","R-HSA-1280218","KIR2DL4","Adaptive Immune System"
"8590","R-HSA-1280218","TUBA3E","Adaptive Immune System"
"8591","R-HSA-1280218","MGRN1","Adaptive Immune System"
"8592","R-HSA-1280218","KIF2B","Adaptive Immune System"
"8593","R-HSA-1280218","CTSS","Adaptive Immune System"
"8594","R-HSA-1280218","KCTD7","Adaptive Immune System"
